"ano_mes_ref","nom_municipio","sgl_uf","macro_regional_ipsemg","micro_regional_ipsemg","bh_rmbh_interior_ipsemg","dsc_sexo","desc_faixa_etaria","qtde_benef"
"202505","BOTELHOS","MG","SUL","POCOS DE CALDAS","INTERIOR","Masculino","29 - 33 ANOS",17
"202505","BOTELHOS","MG","SUL","POCOS DE CALDAS","INTERIOR","Masculino","34 - 38 ANOS",5
"202505","BOTELHOS","MG","SUL","POCOS DE CALDAS","INTERIOR","Masculino","39 - 43 ANOS",10
"202505","BOTELHOS","MG","SUL","POCOS DE CALDAS","INTERIOR","Masculino","44 - 48 ANOS",6
"202505","BOTELHOS","MG","SUL","POCOS DE CALDAS","INTERIOR","Masculino","49 - 53 ANOS",6
"202505","BOTELHOS","MG","SUL","POCOS DE CALDAS","INTERIOR","Masculino","54 - 58 ANOS",12
"202505","BOTELHOS","MG","SUL","POCOS DE CALDAS","INTERIOR","Masculino","59+ ANOS",79
"202505","BOTUCATU","SP","FORAMG","FORAMG","FORAMG","Feminino","44 - 48 ANOS",1
"202505","BOTUCATU","SP","FORAMG","FORAMG","FORAMG","Feminino","49 - 53 ANOS",1
"202505","BOTUCATU","SP","FORAMG","FORAMG","FORAMG","Feminino","59+ ANOS",1
"202505","BOTUMIRIM","MG","NORTE","MONTES CLAROS","INTERIOR","Feminino","00 - 18 ANOS",33
"202505","BOTUMIRIM","MG","NORTE","MONTES CLAROS","INTERIOR","Feminino","19 - 23 ANOS",8
"202505","BOTUMIRIM","MG","NORTE","MONTES CLAROS","INTERIOR","Feminino","24 - 28 ANOS",12
"202505","BOTUMIRIM","MG","NORTE","MONTES CLAROS","INTERIOR","Feminino","29 - 33 ANOS",20
"202505","BOTUMIRIM","MG","NORTE","MONTES CLAROS","INTERIOR","Feminino","34 - 38 ANOS",19
"202505","BOTUMIRIM","MG","NORTE","MONTES CLAROS","INTERIOR","Feminino","39 - 43 ANOS",17
"202505","BOTUMIRIM","MG","NORTE","MONTES CLAROS","INTERIOR","Feminino","44 - 48 ANOS",26
"202505","BOTUMIRIM","MG","NORTE","MONTES CLAROS","INTERIOR","Feminino","49 - 53 ANOS",22
"202505","BOTUMIRIM","MG","NORTE","MONTES CLAROS","INTERIOR","Feminino","54 - 58 ANOS",15
"202505","BOTUMIRIM","MG","NORTE","MONTES CLAROS","INTERIOR","Feminino","59+ ANOS",63
"202505","BOTUMIRIM","MG","NORTE","MONTES CLAROS","INTERIOR","Masculino","00 - 18 ANOS",27
"202505","BOTUMIRIM","MG","NORTE","MONTES CLAROS","INTERIOR","Masculino","19 - 23 ANOS",18
"202505","BOTUMIRIM","MG","NORTE","MONTES CLAROS","INTERIOR","Masculino","24 - 28 ANOS",12
"202505","BOTUMIRIM","MG","NORTE","MONTES CLAROS","INTERIOR","Masculino","29 - 33 ANOS",26
"202505","BOTUMIRIM","MG","NORTE","MONTES CLAROS","INTERIOR","Masculino","34 - 38 ANOS",7
"202505","BOTUMIRIM","MG","NORTE","MONTES CLAROS","INTERIOR","Masculino","39 - 43 ANOS",6
"202505","BOTUMIRIM","MG","NORTE","MONTES CLAROS","INTERIOR","Masculino","44 - 48 ANOS",7
"202505","BOTUMIRIM","MG","NORTE","MONTES CLAROS","INTERIOR","Masculino","49 - 53 ANOS",7
"202505","BOTUMIRIM","MG","NORTE","MONTES CLAROS","INTERIOR","Masculino","54 - 58 ANOS",3
"202505","BOTUMIRIM","MG","NORTE","MONTES CLAROS","INTERIOR","Masculino","59+ ANOS",51
"202505","BRAGANCA PAULISTA","SP","FORAMG","FORAMG","FORAMG","Feminino","24 - 28 ANOS",1
"202505","BRAGANCA PAULISTA","SP","FORAMG","FORAMG","FORAMG","Feminino","39 - 43 ANOS",3
"202505","BRAGANCA PAULISTA","SP","FORAMG","FORAMG","FORAMG","Feminino","44 - 48 ANOS",1
"202505","BRAGANCA PAULISTA","SP","FORAMG","FORAMG","FORAMG","Feminino","49 - 53 ANOS",1
"202505","BRAGANCA PAULISTA","SP","FORAMG","FORAMG","FORAMG","Feminino","59+ ANOS",18
"202505","BRAGANCA PAULISTA","SP","FORAMG","FORAMG","FORAMG","Masculino","00 - 18 ANOS",3
"202505","BRAGANCA PAULISTA","SP","FORAMG","FORAMG","FORAMG","Masculino","39 - 43 ANOS",1
"202505","BRAGANCA PAULISTA","SP","FORAMG","FORAMG","FORAMG","Masculino","44 - 48 ANOS",1
"202505","BRAGANCA PAULISTA","SP","FORAMG","FORAMG","FORAMG","Masculino","54 - 58 ANOS",1
"202505","BRAGANCA PAULISTA","SP","FORAMG","FORAMG","FORAMG","Masculino","59+ ANOS",3
"202505","BRAS PIRES","MG","SUDESTE","UBA","INTERIOR","Feminino","00 - 18 ANOS",13
"202505","BRAS PIRES","MG","SUDESTE","UBA","INTERIOR","Feminino","19 - 23 ANOS",6
"202505","BRAS PIRES","MG","SUDESTE","UBA","INTERIOR","Feminino","24 - 28 ANOS",8
"202505","BRAS PIRES","MG","SUDESTE","UBA","INTERIOR","Feminino","29 - 33 ANOS",12
"202505","BRAS PIRES","MG","SUDESTE","UBA","INTERIOR","Feminino","34 - 38 ANOS",8
"202505","BRAS PIRES","MG","SUDESTE","UBA","INTERIOR","Feminino","39 - 43 ANOS",6
"202505","BRAS PIRES","MG","SUDESTE","UBA","INTERIOR","Feminino","44 - 48 ANOS",8
"202505","BRAS PIRES","MG","SUDESTE","UBA","INTERIOR","Feminino","49 - 53 ANOS",9
"202505","BRAS PIRES","MG","SUDESTE","UBA","INTERIOR","Feminino","54 - 58 ANOS",8
"202505","BRAS PIRES","MG","SUDESTE","UBA","INTERIOR","Feminino","59+ ANOS",55
"202505","BRAS PIRES","MG","SUDESTE","UBA","INTERIOR","Masculino","00 - 18 ANOS",11
"202505","BRAS PIRES","MG","SUDESTE","UBA","INTERIOR","Masculino","19 - 23 ANOS",6
"202505","BRAS PIRES","MG","SUDESTE","UBA","INTERIOR","Masculino","24 - 28 ANOS",8
"202505","BRAS PIRES","MG","SUDESTE","UBA","INTERIOR","Masculino","29 - 33 ANOS",14
"202505","BRAS PIRES","MG","SUDESTE","UBA","INTERIOR","Masculino","34 - 38 ANOS",1
"202505","BRAS PIRES","MG","SUDESTE","UBA","INTERIOR","Masculino","39 - 43 ANOS",5
"202505","BRAS PIRES","MG","SUDESTE","UBA","INTERIOR","Masculino","44 - 48 ANOS",3
"202505","BRAS PIRES","MG","SUDESTE","UBA","INTERIOR","Masculino","49 - 53 ANOS",2
"202505","BRAS PIRES","MG","SUDESTE","UBA","INTERIOR","Masculino","54 - 58 ANOS",7
"202505","BRAS PIRES","MG","SUDESTE","UBA","INTERIOR","Masculino","59+ ANOS",31
"202505","BRASILANDIA","MS","FORAMG","FORAMG","FORAMG","Feminino","19 - 23 ANOS",1
"202505","BRASILANDIA DE MINAS","MG","NOROESTE","JOAO PINHEIRO","INTERIOR","Feminino","00 - 18 ANOS",42
"202505","BRASILANDIA DE MINAS","MG","NOROESTE","JOAO PINHEIRO","INTERIOR","Feminino","19 - 23 ANOS",25
"202505","BRASILANDIA DE MINAS","MG","NOROESTE","JOAO PINHEIRO","INTERIOR","Feminino","24 - 28 ANOS",25
"202505","BRASILANDIA DE MINAS","MG","NOROESTE","JOAO PINHEIRO","INTERIOR","Feminino","29 - 33 ANOS",32
"202505","BRASILANDIA DE MINAS","MG","NOROESTE","JOAO PINHEIRO","INTERIOR","Feminino","34 - 38 ANOS",22
"202505","BRASILANDIA DE MINAS","MG","NOROESTE","JOAO PINHEIRO","INTERIOR","Feminino","39 - 43 ANOS",29
"202505","BRASILANDIA DE MINAS","MG","NOROESTE","JOAO PINHEIRO","INTERIOR","Feminino","44 - 48 ANOS",26
"202505","BRASILANDIA DE MINAS","MG","NOROESTE","JOAO PINHEIRO","INTERIOR","Feminino","49 - 53 ANOS",33
"202505","BRASILANDIA DE MINAS","MG","NOROESTE","JOAO PINHEIRO","INTERIOR","Feminino","54 - 58 ANOS",28
"202505","BRASILANDIA DE MINAS","MG","NOROESTE","JOAO PINHEIRO","INTERIOR","Feminino","59+ ANOS",100
"202505","BRASILANDIA DE MINAS","MG","NOROESTE","JOAO PINHEIRO","INTERIOR","Masculino","00 - 18 ANOS",38
"202505","BRASILANDIA DE MINAS","MG","NOROESTE","JOAO PINHEIRO","INTERIOR","Masculino","19 - 23 ANOS",22
"202505","BRASILANDIA DE MINAS","MG","NOROESTE","JOAO PINHEIRO","INTERIOR","Masculino","24 - 28 ANOS",21
"202505","BRASILANDIA DE MINAS","MG","NOROESTE","JOAO PINHEIRO","INTERIOR","Masculino","29 - 33 ANOS",28
"202505","BRASILANDIA DE MINAS","MG","NOROESTE","JOAO PINHEIRO","INTERIOR","Masculino","34 - 38 ANOS",5
"202505","BRASILANDIA DE MINAS","MG","NOROESTE","JOAO PINHEIRO","INTERIOR","Masculino","39 - 43 ANOS",13
"202505","BRASILANDIA DE MINAS","MG","NOROESTE","JOAO PINHEIRO","INTERIOR","Masculino","44 - 48 ANOS",10
"202505","BRASILANDIA DE MINAS","MG","NOROESTE","JOAO PINHEIRO","INTERIOR","Masculino","49 - 53 ANOS",17
"202505","BRASILANDIA DE MINAS","MG","NOROESTE","JOAO PINHEIRO","INTERIOR","Masculino","54 - 58 ANOS",18
"202505","BRASILANDIA DE MINAS","MG","NOROESTE","JOAO PINHEIRO","INTERIOR","Masculino","59+ ANOS",62
"202505","BRASILIA","DF","FORAMG","FORAMG","FORAMG","Feminino","00 - 18 ANOS",8
"202505","BRASILIA","DF","FORAMG","FORAMG","FORAMG","Feminino","19 - 23 ANOS",4
"202505","BRASILIA","DF","FORAMG","FORAMG","FORAMG","Feminino","24 - 28 ANOS",3
"202505","BRASILIA","DF","FORAMG","FORAMG","FORAMG","Feminino","29 - 33 ANOS",3
"202505","BRASILIA","DF","FORAMG","FORAMG","FORAMG","Feminino","34 - 38 ANOS",2
"202505","BRASILIA","DF","FORAMG","FORAMG","FORAMG","Feminino","44 - 48 ANOS",2
"202505","BRASILIA","DF","FORAMG","FORAMG","FORAMG","Feminino","49 - 53 ANOS",6
"202505","BRASILIA","DF","FORAMG","FORAMG","FORAMG","Feminino","54 - 58 ANOS",1
"202505","BRASILIA","DF","FORAMG","FORAMG","FORAMG","Feminino","59+ ANOS",166
"202505","BRASILIA","DF","FORAMG","FORAMG","FORAMG","Masculino","00 - 18 ANOS",4
"202505","BRASILIA","DF","FORAMG","FORAMG","FORAMG","Masculino","19 - 23 ANOS",3
"202505","BRASILIA","DF","FORAMG","FORAMG","FORAMG","Masculino","24 - 28 ANOS",8
"202505","BRASILIA","DF","FORAMG","FORAMG","FORAMG","Masculino","29 - 33 ANOS",4
"202505","BRASILIA","DF","FORAMG","FORAMG","FORAMG","Masculino","34 - 38 ANOS",6
"202505","BRASILIA","DF","FORAMG","FORAMG","FORAMG","Masculino","39 - 43 ANOS",3
"202505","BRASILIA","DF","FORAMG","FORAMG","FORAMG","Masculino","44 - 48 ANOS",4
"202505","BRASILIA","DF","FORAMG","FORAMG","FORAMG","Masculino","49 - 53 ANOS",3
"202505","BRASILIA","DF","FORAMG","FORAMG","FORAMG","Masculino","54 - 58 ANOS",1
"202505","BRASILIA","DF","FORAMG","FORAMG","FORAMG","Masculino","59+ ANOS",42
"202505","BRASILIA DE MINAS","MG","NORTE","BRASILIA DE MINAS","INTERIOR","Feminino","00 - 18 ANOS",156
"202505","BRASILIA DE MINAS","MG","NORTE","BRASILIA DE MINAS","INTERIOR","Feminino","19 - 23 ANOS",55
"202505","BRASILIA DE MINAS","MG","NORTE","BRASILIA DE MINAS","INTERIOR","Feminino","24 - 28 ANOS",83
"202505","BRASILIA DE MINAS","MG","NORTE","BRASILIA DE MINAS","INTERIOR","Feminino","29 - 33 ANOS",94
"202505","BRASILIA DE MINAS","MG","NORTE","BRASILIA DE MINAS","INTERIOR","Feminino","34 - 38 ANOS",63
"202505","BRASILIA DE MINAS","MG","NORTE","BRASILIA DE MINAS","INTERIOR","Feminino","39 - 43 ANOS",71
"202505","BRASILIA DE MINAS","MG","NORTE","BRASILIA DE MINAS","INTERIOR","Feminino","44 - 48 ANOS",69
"202505","BRASILIA DE MINAS","MG","NORTE","BRASILIA DE MINAS","INTERIOR","Feminino","49 - 53 ANOS",102
"202505","BRASILIA DE MINAS","MG","NORTE","BRASILIA DE MINAS","INTERIOR","Feminino","54 - 58 ANOS",112
"202505","BRASILIA DE MINAS","MG","NORTE","BRASILIA DE MINAS","INTERIOR","Feminino","59+ ANOS",536
"202505","BRASILIA DE MINAS","MG","NORTE","BRASILIA DE MINAS","INTERIOR","Masculino","00 - 18 ANOS",148
"202505","BRASILIA DE MINAS","MG","NORTE","BRASILIA DE MINAS","INTERIOR","Masculino","19 - 23 ANOS",52
"202505","BRASILIA DE MINAS","MG","NORTE","BRASILIA DE MINAS","INTERIOR","Masculino","24 - 28 ANOS",77
"202505","BRASILIA DE MINAS","MG","NORTE","BRASILIA DE MINAS","INTERIOR","Masculino","29 - 33 ANOS",91
"202505","BRASILIA DE MINAS","MG","NORTE","BRASILIA DE MINAS","INTERIOR","Masculino","34 - 38 ANOS",32
"202505","BRASILIA DE MINAS","MG","NORTE","BRASILIA DE MINAS","INTERIOR","Masculino","39 - 43 ANOS",33
"202505","BRASILIA DE MINAS","MG","NORTE","BRASILIA DE MINAS","INTERIOR","Masculino","44 - 48 ANOS",45
"202505","BRASILIA DE MINAS","MG","NORTE","BRASILIA DE MINAS","INTERIOR","Masculino","49 - 53 ANOS",37
"202505","BRASILIA DE MINAS","MG","NORTE","BRASILIA DE MINAS","INTERIOR","Masculino","54 - 58 ANOS",69
"202505","BRASILIA DE MINAS","MG","NORTE","BRASILIA DE MINAS","INTERIOR","Masculino","59+ ANOS",304
"202505","BRAUNAS","MG","LESTE","IPATINGA","INTERIOR","Feminino","00 - 18 ANOS",5
"202505","BRAUNAS","MG","LESTE","IPATINGA","INTERIOR","Feminino","19 - 23 ANOS",3
"202505","BRAUNAS","MG","LESTE","IPATINGA","INTERIOR","Feminino","24 - 28 ANOS",3
"202505","BRAUNAS","MG","LESTE","IPATINGA","INTERIOR","Feminino","29 - 33 ANOS",7
"202505","BRAUNAS","MG","LESTE","IPATINGA","INTERIOR","Feminino","34 - 38 ANOS",3
"202505","BRAUNAS","MG","LESTE","IPATINGA","INTERIOR","Feminino","39 - 43 ANOS",5
"202505","BRAUNAS","MG","LESTE","IPATINGA","INTERIOR","Feminino","44 - 48 ANOS",6
"202505","BRAUNAS","MG","LESTE","IPATINGA","INTERIOR","Feminino","49 - 53 ANOS",9
"202505","BRAUNAS","MG","LESTE","IPATINGA","INTERIOR","Feminino","54 - 58 ANOS",7
"202505","BRAUNAS","MG","LESTE","IPATINGA","INTERIOR","Feminino","59+ ANOS",36
"202505","BRAUNAS","MG","LESTE","IPATINGA","INTERIOR","Masculino","00 - 18 ANOS",16
"202505","BRAUNAS","MG","LESTE","IPATINGA","INTERIOR","Masculino","19 - 23 ANOS",5
"202505","BRAUNAS","MG","LESTE","IPATINGA","INTERIOR","Masculino","24 - 28 ANOS",9
"202505","BRAUNAS","MG","LESTE","IPATINGA","INTERIOR","Masculino","29 - 33 ANOS",6
"202505","BRAUNAS","MG","LESTE","IPATINGA","INTERIOR","Masculino","34 - 38 ANOS",2
"202505","BRAUNAS","MG","LESTE","IPATINGA","INTERIOR","Masculino","39 - 43 ANOS",4
"202505","BRAUNAS","MG","LESTE","IPATINGA","INTERIOR","Masculino","44 - 48 ANOS",4
"202505","BRAUNAS","MG","LESTE","IPATINGA","INTERIOR","Masculino","49 - 53 ANOS",2
"202505","BRAUNAS","MG","LESTE","IPATINGA","INTERIOR","Masculino","54 - 58 ANOS",7
"202505","BRAUNAS","MG","LESTE","IPATINGA","INTERIOR","Masculino","59+ ANOS",24
"202505","BRAZOPOLIS","MG","SUL","ITAJUBA","INTERIOR","Feminino","00 - 18 ANOS",24
"202505","BRAZOPOLIS","MG","SUL","ITAJUBA","INTERIOR","Feminino","19 - 23 ANOS",18
"202505","BRAZOPOLIS","MG","SUL","ITAJUBA","INTERIOR","Feminino","24 - 28 ANOS",16
"202505","BRAZOPOLIS","MG","SUL","ITAJUBA","INTERIOR","Feminino","29 - 33 ANOS",14
"202505","BRAZOPOLIS","MG","SUL","ITAJUBA","INTERIOR","Feminino","34 - 38 ANOS",12
"202505","BRAZOPOLIS","MG","SUL","ITAJUBA","INTERIOR","Feminino","39 - 43 ANOS",14
"202505","BRAZOPOLIS","MG","SUL","ITAJUBA","INTERIOR","Feminino","44 - 48 ANOS",20
"202505","BRAZOPOLIS","MG","SUL","ITAJUBA","INTERIOR","Feminino","49 - 53 ANOS",27
"202505","BRAZOPOLIS","MG","SUL","ITAJUBA","INTERIOR","Feminino","54 - 58 ANOS",21
"202505","BRAZOPOLIS","MG","SUL","ITAJUBA","INTERIOR","Feminino","59+ ANOS",207
"202505","BRAZOPOLIS","MG","SUL","ITAJUBA","INTERIOR","Masculino","00 - 18 ANOS",31
"202505","BRAZOPOLIS","MG","SUL","ITAJUBA","INTERIOR","Masculino","19 - 23 ANOS",22
"202505","BRAZOPOLIS","MG","SUL","ITAJUBA","INTERIOR","Masculino","24 - 28 ANOS",19
"202505","BRAZOPOLIS","MG","SUL","ITAJUBA","INTERIOR","Masculino","29 - 33 ANOS",17
"202505","BRAZOPOLIS","MG","SUL","ITAJUBA","INTERIOR","Masculino","34 - 38 ANOS",5
"202505","BRAZOPOLIS","MG","SUL","ITAJUBA","INTERIOR","Masculino","39 - 43 ANOS",7
"202505","BRAZOPOLIS","MG","SUL","ITAJUBA","INTERIOR","Masculino","44 - 48 ANOS",8
"202505","BRAZOPOLIS","MG","SUL","ITAJUBA","INTERIOR","Masculino","49 - 53 ANOS",14
"202505","BRAZOPOLIS","MG","SUL","ITAJUBA","INTERIOR","Masculino","54 - 58 ANOS",13
"202505","BRAZOPOLIS","MG","SUL","ITAJUBA","INTERIOR","Masculino","59+ ANOS",84
"202505","BREJETUBA","ES",NA,NA,"FORAMG","Masculino","24 - 28 ANOS",1
"202505","BREU BRANCO","PA",NA,NA,"FORAMG","Feminino","59+ ANOS",1
"202505","BRODOWSKI","SP",NA,NA,"FORAMG","Masculino","59+ ANOS",1
"202505","BRUMADINHO","MG","CENTRO","BETIM","RMBH","Feminino","00 - 18 ANOS",38
"202505","BRUMADINHO","MG","CENTRO","BETIM","RMBH","Feminino","19 - 23 ANOS",26
"202505","BRUMADINHO","MG","CENTRO","BETIM","RMBH","Feminino","24 - 28 ANOS",22
"202505","BRUMADINHO","MG","CENTRO","BETIM","RMBH","Feminino","29 - 33 ANOS",37
"202505","BRUMADINHO","MG","CENTRO","BETIM","RMBH","Feminino","34 - 38 ANOS",18
"202505","BRUMADINHO","MG","CENTRO","BETIM","RMBH","Feminino","39 - 43 ANOS",22
"202505","BRUMADINHO","MG","CENTRO","BETIM","RMBH","Feminino","44 - 48 ANOS",26
"202505","BRUMADINHO","MG","CENTRO","BETIM","RMBH","Feminino","49 - 53 ANOS",32
"202505","BRUMADINHO","MG","CENTRO","BETIM","RMBH","Feminino","54 - 58 ANOS",43
"202505","BRUMADINHO","MG","CENTRO","BETIM","RMBH","Feminino","59+ ANOS",271
"202505","BRUMADINHO","MG","CENTRO","BETIM","RMBH","Masculino","00 - 18 ANOS",46
"202505","BRUMADINHO","MG","CENTRO","BETIM","RMBH","Masculino","19 - 23 ANOS",26
"202505","BRUMADINHO","MG","CENTRO","BETIM","RMBH","Masculino","24 - 28 ANOS",30
"202505","BRUMADINHO","MG","CENTRO","BETIM","RMBH","Masculino","29 - 33 ANOS",27
"202505","BRUMADINHO","MG","CENTRO","BETIM","RMBH","Masculino","34 - 38 ANOS",10
"202505","BRUMADINHO","MG","CENTRO","BETIM","RMBH","Masculino","39 - 43 ANOS",11
"202505","BRUMADINHO","MG","CENTRO","BETIM","RMBH","Masculino","44 - 48 ANOS",9
"202505","BRUMADINHO","MG","CENTRO","BETIM","RMBH","Masculino","49 - 53 ANOS",17
"202505","BRUMADINHO","MG","CENTRO","BETIM","RMBH","Masculino","54 - 58 ANOS",21
"202505","BRUMADINHO","MG","CENTRO","BETIM","RMBH","Masculino","59+ ANOS",154
"202505","BRUMADO","BA","FORAMG","FORAMG","FORAMG","Feminino","59+ ANOS",1
"202505","BRUMADO","BA","FORAMG","FORAMG","FORAMG","Masculino","59+ ANOS",1
"202505","BRUSQUE","SC","FORAMG","FORAMG","FORAMG","Feminino","59+ ANOS",1
"202505","BRUSQUE","SC","FORAMG","FORAMG","FORAMG","Masculino","59+ ANOS",1
"202505","BUENO BRANDAO","MG","SUL","OURO FINO","INTERIOR","Feminino","00 - 18 ANOS",13
"202505","BUENO BRANDAO","MG","SUL","OURO FINO","INTERIOR","Feminino","19 - 23 ANOS",8
"202505","BUENO BRANDAO","MG","SUL","OURO FINO","INTERIOR","Feminino","24 - 28 ANOS",13
"202505","BUENO BRANDAO","MG","SUL","OURO FINO","INTERIOR","Feminino","29 - 33 ANOS",12
"202505","BUENO BRANDAO","MG","SUL","OURO FINO","INTERIOR","Feminino","34 - 38 ANOS",8
"202505","BUENO BRANDAO","MG","SUL","OURO FINO","INTERIOR","Feminino","39 - 43 ANOS",9
"202505","BUENO BRANDAO","MG","SUL","OURO FINO","INTERIOR","Feminino","44 - 48 ANOS",10
"202505","BUENO BRANDAO","MG","SUL","OURO FINO","INTERIOR","Feminino","49 - 53 ANOS",20
"202505","BUENO BRANDAO","MG","SUL","OURO FINO","INTERIOR","Feminino","54 - 58 ANOS",13
"202505","BUENO BRANDAO","MG","SUL","OURO FINO","INTERIOR","Feminino","59+ ANOS",98
"202505","BUENO BRANDAO","MG","SUL","OURO FINO","INTERIOR","Masculino","00 - 18 ANOS",16
"202505","BUENO BRANDAO","MG","SUL","OURO FINO","INTERIOR","Masculino","19 - 23 ANOS",11
"202505","BUENO BRANDAO","MG","SUL","OURO FINO","INTERIOR","Masculino","24 - 28 ANOS",12
"202505","BUENO BRANDAO","MG","SUL","OURO FINO","INTERIOR","Masculino","29 - 33 ANOS",13
"202505","BUENO BRANDAO","MG","SUL","OURO FINO","INTERIOR","Masculino","34 - 38 ANOS",6
"202505","BUENO BRANDAO","MG","SUL","OURO FINO","INTERIOR","Masculino","39 - 43 ANOS",2
"202505","BUENO BRANDAO","MG","SUL","OURO FINO","INTERIOR","Masculino","44 - 48 ANOS",10
"202505","BUENO BRANDAO","MG","SUL","OURO FINO","INTERIOR","Masculino","49 - 53 ANOS",8
"202505","BUENO BRANDAO","MG","SUL","OURO FINO","INTERIOR","Masculino","54 - 58 ANOS",7
"202505","BUENO BRANDAO","MG","SUL","OURO FINO","INTERIOR","Masculino","59+ ANOS",60
"202505","BUENOPOLIS","MG","CENTRO","CORINTO","INTERIOR","Feminino","00 - 18 ANOS",15
"202505","BUENOPOLIS","MG","CENTRO","CORINTO","INTERIOR","Feminino","19 - 23 ANOS",13
"202505","BUENOPOLIS","MG","CENTRO","CORINTO","INTERIOR","Feminino","24 - 28 ANOS",10
"202505","BUENOPOLIS","MG","CENTRO","CORINTO","INTERIOR","Feminino","29 - 33 ANOS",9
"202505","BUENOPOLIS","MG","CENTRO","CORINTO","INTERIOR","Feminino","34 - 38 ANOS",8
"202505","BUENOPOLIS","MG","CENTRO","CORINTO","INTERIOR","Feminino","39 - 43 ANOS",8
"202505","BUENOPOLIS","MG","CENTRO","CORINTO","INTERIOR","Feminino","44 - 48 ANOS",18
"202505","BUENOPOLIS","MG","CENTRO","CORINTO","INTERIOR","Feminino","49 - 53 ANOS",9
"202505","BUENOPOLIS","MG","CENTRO","CORINTO","INTERIOR","Feminino","54 - 58 ANOS",22
"202505","BUENOPOLIS","MG","CENTRO","CORINTO","INTERIOR","Feminino","59+ ANOS",102
"202505","BUENOPOLIS","MG","CENTRO","CORINTO","INTERIOR","Masculino","00 - 18 ANOS",17
"202505","BUENOPOLIS","MG","CENTRO","CORINTO","INTERIOR","Masculino","19 - 23 ANOS",8
"202505","BUENOPOLIS","MG","CENTRO","CORINTO","INTERIOR","Masculino","24 - 28 ANOS",12
"202505","BUENOPOLIS","MG","CENTRO","CORINTO","INTERIOR","Masculino","29 - 33 ANOS",17
"202505","BUENOPOLIS","MG","CENTRO","CORINTO","INTERIOR","Masculino","34 - 38 ANOS",5
"202505","BUENOPOLIS","MG","CENTRO","CORINTO","INTERIOR","Masculino","39 - 43 ANOS",5
"202505","BUENOPOLIS","MG","CENTRO","CORINTO","INTERIOR","Masculino","44 - 48 ANOS",3
"202505","BUENOPOLIS","MG","CENTRO","CORINTO","INTERIOR","Masculino","49 - 53 ANOS",9
"202505","BUENOPOLIS","MG","CENTRO","CORINTO","INTERIOR","Masculino","54 - 58 ANOS",15
"202505","BUENOPOLIS","MG","CENTRO","CORINTO","INTERIOR","Masculino","59+ ANOS",56
"202505","BUGRE","MG","LESTE","IPATINGA","INTERIOR","Feminino","00 - 18 ANOS",8
"202505","BUGRE","MG","LESTE","IPATINGA","INTERIOR","Feminino","19 - 23 ANOS",5
"202505","BUGRE","MG","LESTE","IPATINGA","INTERIOR","Feminino","24 - 28 ANOS",5
"202505","BUGRE","MG","LESTE","IPATINGA","INTERIOR","Feminino","29 - 33 ANOS",7
"202505","BUGRE","MG","LESTE","IPATINGA","INTERIOR","Feminino","34 - 38 ANOS",4
"202505","BUGRE","MG","LESTE","IPATINGA","INTERIOR","Feminino","39 - 43 ANOS",5
"202505","BUGRE","MG","LESTE","IPATINGA","INTERIOR","Feminino","44 - 48 ANOS",4
"202505","BUGRE","MG","LESTE","IPATINGA","INTERIOR","Feminino","49 - 53 ANOS",3
"202505","BUGRE","MG","LESTE","IPATINGA","INTERIOR","Feminino","54 - 58 ANOS",5
"202505","BUGRE","MG","LESTE","IPATINGA","INTERIOR","Feminino","59+ ANOS",21
"202505","BUGRE","MG","LESTE","IPATINGA","INTERIOR","Masculino","00 - 18 ANOS",13
"202505","BUGRE","MG","LESTE","IPATINGA","INTERIOR","Masculino","19 - 23 ANOS",3
"202505","BUGRE","MG","LESTE","IPATINGA","INTERIOR","Masculino","24 - 28 ANOS",2
"202505","BUGRE","MG","LESTE","IPATINGA","INTERIOR","Masculino","29 - 33 ANOS",2
"202505","BUGRE","MG","LESTE","IPATINGA","INTERIOR","Masculino","34 - 38 ANOS",1
"202505","BUGRE","MG","LESTE","IPATINGA","INTERIOR","Masculino","39 - 43 ANOS",3
"202505","BUGRE","MG","LESTE","IPATINGA","INTERIOR","Masculino","44 - 48 ANOS",1
"202505","BUGRE","MG","LESTE","IPATINGA","INTERIOR","Masculino","49 - 53 ANOS",2
"202505","BUGRE","MG","LESTE","IPATINGA","INTERIOR","Masculino","54 - 58 ANOS",1
"202505","BUGRE","MG","LESTE","IPATINGA","INTERIOR","Masculino","59+ ANOS",17
"202505","BURITIS","MG","NOROESTE","ARINOS","INTERIOR","Feminino","00 - 18 ANOS",12
"202505","BURITIS","MG","NOROESTE","ARINOS","INTERIOR","Feminino","19 - 23 ANOS",10
"202505","BURITIS","MG","NOROESTE","ARINOS","INTERIOR","Feminino","24 - 28 ANOS",9
"202505","BURITIS","MG","NOROESTE","ARINOS","INTERIOR","Feminino","29 - 33 ANOS",10
"202505","BURITIS","MG","NOROESTE","ARINOS","INTERIOR","Feminino","34 - 38 ANOS",7
"202505","BURITIS","MG","NOROESTE","ARINOS","INTERIOR","Feminino","39 - 43 ANOS",7
"202505","BURITIS","MG","NOROESTE","ARINOS","INTERIOR","Feminino","44 - 48 ANOS",11
"202505","BURITIS","MG","NOROESTE","ARINOS","INTERIOR","Feminino","49 - 53 ANOS",12
"202505","BURITIS","MG","NOROESTE","ARINOS","INTERIOR","Feminino","54 - 58 ANOS",15
