ano_mes_ref;nom_municipio;sgl_uf;macro_regional_ipsemg;micro_regional_ipsemg;bh_rmbh_interior_ipsemg;dsc_sexo;desc_faixa_etaria;qtde_benef
202505;TEIXEIRA DE FREITAS;BA;OUTROS_ESTADOS;OUTROS_ESTADOS;OUTROS_ESTADOS;Masculino;24 - 28 ANOS;2
202505;LUISLANDIA;MG;NORTE;BRASILIA DE MINAS;INTERIOR;Feminino;59+ ANOS;29
202505;PONTE NOVA;MG;LESTE DO SUL;PONTE NOVA;INTERIOR;Feminino;19 - 23 ANOS;65
202505;BONFINOPOLIS DE MINAS;MG;NOROESTE;UNAI;INTERIOR;Masculino;59+ ANOS;28
202505;SAO JOSE DO JACURI;MG;LESTE;PECANHA;INTERIOR;Feminino;49 - 53 ANOS;18
202505;SAO GERALDO DO BAIXIO;MG;LESTE;GOVERNADOR VALADARES;INTERIOR;Feminino;00 - 18 ANOS;6
202505;CORINTO;MG;CENTRO;CORINTO;INTERIOR;Masculino;54 - 58 ANOS;29
202505;NEPOMUCENO;MG;SUL;LAVRAS;INTERIOR;Masculino;49 - 53 ANOS;30
202505;BAIXO GUANDU;ES;OUTROS_ESTADOS;OUTROS_ESTADOS;OUTROS_ESTADOS;Feminino;49 - 53 ANOS;4
202505;SENHORA DO PORTO;MG;CENTRO;GUANHAES;INTERIOR;Masculino;44 - 48 ANOS;2
202505;SAO LOURENCO;MG;SUL;CAXAMBU;INTERIOR;Masculino;54 - 58 ANOS;15
202505;BERTOPOLIS;MG;NORDESTE;AGUAS FORMOSAS;INTERIOR;Feminino;34 - 38 ANOS;4
202505;CASCAVEL;PR;OUTROS_ESTADOS;OUTROS_ESTADOS;OUTROS_ESTADOS;Feminino;34 - 38 ANOS;1
202505;IAPU;MG;LESTE;IPATINGA;INTERIOR;Feminino;49 - 53 ANOS;13
202505;CUIABA;MT;OUTROS_ESTADOS;OUTROS_ESTADOS;OUTROS_ESTADOS;Feminino;59+ ANOS;11
202505;ITAU DE MINAS;MG;SUL;PASSOS;INTERIOR;Masculino;19 - 23 ANOS;10
202505;INHAUMA;MG;CENTRO;SETE LAGOAS;INTERIOR;Feminino;19 - 23 ANOS;1
202505;DIVINOLANDIA DE MINAS;MG;CENTRO;GUANHAES;INTERIOR;Feminino;34 - 38 ANOS;6
202505;TAQUARACU DE MINAS;MG;CENTRO;SANTA LUZIA;RMBH;Feminino;00 - 18 ANOS;9
202505;ANTONIO DIAS;MG;LESTE;CORONEL FABRICIANO;INTERIOR;Feminino;29 - 33 ANOS;14
202505;PAVAO;MG;NORDESTE;TEOFILO OTONI;INTERIOR;Masculino;29 - 33 ANOS;16
202505;TARUMIRIM;MG;LESTE;CARATINGA;INTERIOR;Feminino;39 - 43 ANOS;19
202505;SABINO;SP;OUTROS_ESTADOS;OUTROS_ESTADOS;OUTROS_ESTADOS;Masculino;59+ ANOS;1
202505;FORMIGA;MG;OESTE;FORMIGA;INTERIOR;Masculino;44 - 48 ANOS;79
202505;VARGINHA;MG;SUL;VARGINHA;INTERIOR;Feminino;39 - 43 ANOS;72
202505;INCONFIDENTES;MG;SUL;OURO FINO;INTERIOR;Masculino;49 - 53 ANOS;4
202505;ARAGUARI;MG;TRIANGULO DO NORTE;ARAGUARI;INTERIOR;Feminino;49 - 53 ANOS;203
202505;BOTUMIRIM;MG;NORTE;MONTES CLAROS;INTERIOR;Masculino;29 - 33 ANOS;26
202505;ANTONIO DIAS;MG;LESTE;CORONEL FABRICIANO;INTERIOR;Feminino;49 - 53 ANOS;11
202505;ITAMARANDIBA;MG;NORDESTE;ITAMARANDIBA;INTERIOR;Feminino;19 - 23 ANOS;50
202505;SETUBINHA;MG;NORDESTE;NOVO CRUZEIRO;INTERIOR;Feminino;29 - 33 ANOS;27
202505;NOVA UNIAO;MG;CENTRO;ITABIRA;RMBH;Masculino;24 - 28 ANOS;9
202505;ESPINOSA;MG;NORTE;PORTEIRINHA;INTERIOR;Feminino;54 - 58 ANOS;69
202505;SAO VICENTE DE MINAS;MG;CENTRO SUL;SAO JOAO DEL REI;INTERIOR;Feminino;24 - 28 ANOS;5
202505;GUARACIAMA;MG;NORTE;MONTES CLAROS;INTERIOR;Masculino;59+ ANOS;20
202505;PIUMHI;MG;SUL;PIUMHI;INTERIOR;Masculino;00 - 18 ANOS;76
202505;CRUCILANDIA;MG;CENTRO;BETIM;INTERIOR;Masculino;19 - 23 ANOS;6
202505;ANTONIO DIAS;MG;LESTE;CORONEL FABRICIANO;INTERIOR;Masculino;34 - 38 ANOS;2
202505;BRAS PIRES;MG;SUDESTE;UBA;INTERIOR;Feminino;44 - 48 ANOS;8
202505;BUGRE;MG;LESTE;IPATINGA;INTERIOR;Feminino;19 - 23 ANOS;5
202505;CHACARA;MG;SUDESTE;JUIZ DE FORA;INTERIOR;Feminino;44 - 48 ANOS;2
202505;PATIS;MG;NORTE;BRASILIA DE MINAS;INTERIOR;Masculino;29 - 33 ANOS;8
202505;MOGI DAS CRUZES;SP;OUTROS_ESTADOS;OUTROS_ESTADOS;OUTROS_ESTADOS;Masculino;59+ ANOS;2
202505;PRATA;MG;TRIANGULO DO NORTE;UBERLANDIA;INTERIOR;Masculino;24 - 28 ANOS;23
202505;SANTANA DO RIACHO;MG;CENTRO;CONCEICAO DO MATO DENTRO;INTERIOR;Feminino;49 - 53 ANOS;3
202505;DORES DO RIO PRETO;ES;OUTROS_ESTADOS;OUTROS_ESTADOS;OUTROS_ESTADOS;Masculino;59+ ANOS;1
202505;ITUTINGA;MG;SUL;LAVRAS;INTERIOR;Feminino;54 - 58 ANOS;5
202505;ITACARAMBI;MG;NORTE;JANUARIA;INTERIOR;Feminino;24 - 28 ANOS;23
202505;CAPUTIRA;MG;LESTE DO SUL;MANHUACU;INTERIOR;Feminino;34 - 38 ANOS;21
202505;MOEMA;MG;OESTE;BOM DESPACHO;INTERIOR;Masculino;24 - 28 ANOS;17
202505;CURRAL DE DENTRO;MG;NORTE;TAIOBEIRAS;INTERIOR;Masculino;54 - 58 ANOS;9
202505;CHAPADA GAUCHA;MG;NOROESTE;ARINOS;INTERIOR;Masculino;54 - 58 ANOS;4
202505;ALVINOPOLIS;MG;LESTE DO SUL;PONTE NOVA;INTERIOR;Masculino;34 - 38 ANOS;4
202505;TRES MARIAS;MG;CENTRO;TRES MARIAS;INTERIOR;Masculino;59+ ANOS;125
202505;SANTANA DA VARGEM;MG;SUL;VARGINHA;INTERIOR;Masculino;54 - 58 ANOS;18
202505;JAMPRUCA;MG;LESTE;GOVERNADOR VALADARES;INTERIOR;Masculino;39 - 43 ANOS;4
202505;SAO SEBASTIAO DA VARGEM ALEGRE;MG;SUDESTE;MURIAE;INTERIOR;Feminino;29 - 33 ANOS;3
202505;SABINOPOLIS;MG;CENTRO;GUANHAES;INTERIOR;Masculino;24 - 28 ANOS;24
202505;GAMELEIRAS;MG;NORTE;PORTEIRINHA;INTERIOR;Masculino;29 - 33 ANOS;5
202505;LIMA DUARTE;MG;SUDESTE;JUIZ DE FORA;INTERIOR;Feminino;34 - 38 ANOS;18
202505;GUARACIAMA;MG;NORTE;MONTES CLAROS;INTERIOR;Masculino;00 - 18 ANOS;9
202505;NINHEIRA;MG;NORTE;TAIOBEIRAS;INTERIOR;Masculino;00 - 18 ANOS;25
202505;CHALE;MG;LESTE DO SUL;LAJINHA;INTERIOR;Masculino;00 - 18 ANOS;27
202505;SAO JOAO NEPOMUCENO;MG;SUDESTE;JUIZ DE FORA;INTERIOR;Masculino;49 - 53 ANOS;16
202505;MATOZINHOS;MG;CENTRO;PEDRO LEOPOLDO;RMBH;Masculino;24 - 28 ANOS;56
202505;WENCESLAU BRAZ;MG;SUL;ITAJUBA;INTERIOR;Feminino;29 - 33 ANOS;3
202505;DIONISIO;MG;LESTE;CORONEL FABRICIANO;INTERIOR;Feminino;19 - 23 ANOS;12
202505;SENADOR AMARAL;MG;SUL;POUSO ALEGRE;INTERIOR;Masculino;54 - 58 ANOS;3
202505;SAO VICENTE DE MINAS;MG;CENTRO SUL;SAO JOAO DEL REI;INTERIOR;Masculino;34 - 38 ANOS;5
202505;SANTA RITA DE MINAS;MG;LESTE;CARATINGA;INTERIOR;Feminino;59+ ANOS;28
202505;JAMPRUCA;MG;LESTE;GOVERNADOR VALADARES;INTERIOR;Feminino;24 - 28 ANOS;6
202505;ELOI MENDES;MG;SUL;VARGINHA;INTERIOR;Feminino;24 - 28 ANOS;18
202505;JEQUITAI;MG;NORTE;PIRAPORA;INTERIOR;Feminino;44 - 48 ANOS;17
202505;INGAI;MG;SUL;LAVRAS;INTERIOR;Feminino;29 - 33 ANOS;1
202505;INGAI;MG;SUL;LAVRAS;INTERIOR;Masculino;19 - 23 ANOS;6
202505;OLIVEIRA FORTES;MG;SUDESTE;JUIZ DE FORA;INTERIOR;Masculino;00 - 18 ANOS;4
202505;BONFINOPOLIS DE MINAS;MG;NOROESTE;UNAI;INTERIOR;Feminino;44 - 48 ANOS;7
202505;MATA VERDE;MG;NORDESTE;ALMENARA;INTERIOR;Masculino;19 - 23 ANOS;7
202505;FERNANDES TOURINHO;MG;LESTE;GOVERNADOR VALADARES;INTERIOR;Masculino;44 - 48 ANOS;1
202505;ITAMOGI;MG;SUL;SAO SEBASTIAO DO PARAISO;INTERIOR;Feminino;49 - 53 ANOS;4
202505;MONSENHOR PAULO;MG;SUL;VARGINHA;INTERIOR;Masculino;19 - 23 ANOS;3
202505;MOEDA;MG;CENTRO;BELO HORIZONTE;INTERIOR;Masculino;54 - 58 ANOS;4
202505;TRES MARIAS;MG;CENTRO;TRES MARIAS;INTERIOR;Masculino;54 - 58 ANOS;21
202505;VARJAO DE MINAS;MG;NOROESTE;PATOS DE MINAS;INTERIOR;Feminino;39 - 43 ANOS;7
202505;LIBERDADE;MG;SUDESTE;JUIZ DE FORA;INTERIOR;Feminino;00 - 18 ANOS;2
202505;SAO JOAO DA BARRA;RJ;OUTROS_ESTADOS;OUTROS_ESTADOS;OUTROS_ESTADOS;Feminino;29 - 33 ANOS;1
202505;ARACITABA;MG;SUDESTE;JUIZ DE FORA;INTERIOR;Feminino;54 - 58 ANOS;1
202505;ARAPORA;MG;TRIANGULO DO NORTE;ITUIUTABA;INTERIOR;Masculino;59+ ANOS;4
202505;RIO NOVO;MG;SUDESTE;UBA;INTERIOR;Feminino;19 - 23 ANOS;4
202505;SOLEDADE DE MINAS;MG;SUL;CAXAMBU;INTERIOR;Feminino;54 - 58 ANOS;2
202505;GUAPE;MG;SUL;ALFENAS;INTERIOR;Feminino;59+ ANOS;124
202505;OURO BRANCO;MG;CENTRO SUL;CONSELHEIRO LAFAIETE;INTERIOR;Feminino;49 - 53 ANOS;19
202505;NOVA MODICA;MG;NORDESTE;TEOFILO OTONI;INTERIOR;Feminino;44 - 48 ANOS;5
202505;VERDELANDIA;MG;NORTE;JANAUBA;INTERIOR;Feminino;59+ ANOS;12
202505;BAEPENDI;MG;SUL;CAXAMBU;INTERIOR;Feminino;39 - 43 ANOS;8
202505;MACHADO;MG;SUL;ALFENAS;INTERIOR;Feminino;29 - 33 ANOS;58
202505;SANTANA DO PARAISO;MG;LESTE;IPATINGA;INTERIOR;Feminino;29 - 33 ANOS;24
202505;ALEM PARAIBA;MG;SUDESTE;CATAGUASES;INTERIOR;Feminino;44 - 48 ANOS;14
202505;SALVADOR;BA;OUTROS_ESTADOS;OUTROS_ESTADOS;OUTROS_ESTADOS;Feminino;59+ ANOS;16
202505;DOM SILVERIO;MG;LESTE DO SUL;PONTE NOVA;INTERIOR;Masculino;59+ ANOS;30
202505;UBA;MG;SUDESTE;UBA;INTERIOR;Masculino;49 - 53 ANOS;97
202505;NACIP RAYDAN;MG;LESTE;PECANHA;INTERIOR;Feminino;54 - 58 ANOS;4
202505;SAO MIGUEL DO ANTA;MG;LESTE DO SUL;VICOSA;INTERIOR;Feminino;24 - 28 ANOS;4
202505;SENADOR FIRMINO;MG;SUDESTE;UBA;INTERIOR;Feminino;49 - 53 ANOS;11
202505;SERRA DOS AIMORES;MG;NORDESTE;NANUQUE;INTERIOR;Feminino;29 - 33 ANOS;9
202505;CARNEIRINHO;MG;TRIANGULO DO SUL;ITURAMA;INTERIOR;Feminino;54 - 58 ANOS;1
202505;MIRADOURO;MG;SUDESTE;MURIAE;INTERIOR;Feminino;24 - 28 ANOS;13
202505;BOM JESUS DO ITABAPOANA;RJ;OUTROS_ESTADOS;OUTROS_ESTADOS;OUTROS_ESTADOS;Masculino;24 - 28 ANOS;1
202505;SANTO ANTONIO DO JACINTO;MG;NORDESTE;ALMENARA;INTERIOR;Masculino;54 - 58 ANOS;13
202505;TRES PONTAS;MG;SUL;VARGINHA;INTERIOR;Feminino;44 - 48 ANOS;64
202505;NATALANDIA;MG;NOROESTE;UNAI;INTERIOR;Feminino;29 - 33 ANOS;6
202505;SANTA RITA DO SAPUCAI;MG;SUL;POUSO ALEGRE;INTERIOR;Masculino;44 - 48 ANOS;22
202505;SAO TOMAS DE AQUINO;MG;SUL;SAO SEBASTIAO DO PARAISO;INTERIOR;Feminino;34 - 38 ANOS;10
202505;JACINTO;MG;NORDESTE;ALMENARA;INTERIOR;Masculino;00 - 18 ANOS;24
202505;COQUEIRAL;MG;SUL;VARGINHA;INTERIOR;Feminino;19 - 23 ANOS;7
202505;EXTREMA;MG;SUL;POUSO ALEGRE;INTERIOR;Feminino;24 - 28 ANOS;3
202505;NOVA MODICA;MG;NORDESTE;TEOFILO OTONI;INTERIOR;Masculino;44 - 48 ANOS;3
202505;VIRGINOPOLIS;MG;CENTRO;GUANHAES;INTERIOR;Feminino;34 - 38 ANOS;12
202505;LUISBURGO;MG;LESTE DO SUL;MANHUACU;INTERIOR;Masculino;34 - 38 ANOS;6
202505;UNIAO DE MINAS;MG;TRIANGULO DO SUL;ITURAMA;INTERIOR;Feminino;49 - 53 ANOS;4
202505;TAPIRA;MG;TRIANGULO DO SUL;ARAXA;INTERIOR;Feminino;00 - 18 ANOS;3
202505;RIBEIRAO VERMELHO;MG;SUL;LAVRAS;INTERIOR;Feminino;29 - 33 ANOS;5
202505;CHACARA;MG;SUDESTE;JUIZ DE FORA;INTERIOR;Feminino;00 - 18 ANOS;5
202505;UBATUBA;SP;OUTROS_ESTADOS;OUTROS_ESTADOS;OUTROS_ESTADOS;Feminino;24 - 28 ANOS;1
202505;ITAMARANDIBA;MG;NORDESTE;ITAMARANDIBA;INTERIOR;Feminino;00 - 18 ANOS;129
202505;CARMO DA MATA;MG;OESTE;OLIVEIRA;INTERIOR;Feminino;44 - 48 ANOS;6
202505;RECREIO;MG;SUDESTE;CATAGUASES;INTERIOR;Masculino;00 - 18 ANOS;17
202505;CONGONHAS;MG;CENTRO SUL;CONSELHEIRO LAFAIETE;INTERIOR;Feminino;00 - 18 ANOS;31
202505;IRUPI;ES;OUTROS_ESTADOS;OUTROS_ESTADOS;OUTROS_ESTADOS;Feminino;39 - 43 ANOS;1
202505;MOCOCA;SP;OUTROS_ESTADOS;OUTROS_ESTADOS;OUTROS_ESTADOS;Feminino;49 - 53 ANOS;1
202505;LUZ;MG;OESTE;BOM DESPACHO;INTERIOR;Feminino;29 - 33 ANOS;20
202505;DOM CAVATI;MG;LESTE;CARATINGA;INTERIOR;Feminino;19 - 23 ANOS;8
202505;RAPOSOS;MG;CENTRO;BELO HORIZONTE;RMBH;Masculino;59+ ANOS;83
202505;NAZARENO;MG;CENTRO SUL;SAO JOAO DEL REI;INTERIOR;Feminino;49 - 53 ANOS;11
202505;RIO PIRACICABA;MG;CENTRO;JOAO MONLEVADE;INTERIOR;Masculino;34 - 38 ANOS;2
202505;PESCADOR;MG;NORDESTE;TEOFILO OTONI;INTERIOR;Feminino;29 - 33 ANOS;2
202505;CORREGO FUNDO;MG;OESTE;FORMIGA;INTERIOR;Masculino;59+ ANOS;16
202505;SAO TIAGO;MG;CENTRO SUL;SAO JOAO DEL REI;INTERIOR;Masculino;59+ ANOS;77
202505;JACUTINGA;RS;OUTROS_ESTADOS;OUTROS_ESTADOS;OUTROS_ESTADOS;Feminino;49 - 53 ANOS;3
202505;JANUARIA;MG;NORTE;JANUARIA;INTERIOR;Feminino;00 - 18 ANOS;588
202505;ESTRELA DALVA;MG;SUDESTE;CATAGUASES;INTERIOR;Masculino;29 - 33 ANOS;2
202505;CANTAGALO;MG;LESTE;PECANHA;INTERIOR;Feminino;24 - 28 ANOS;2
202505;OURO BRANCO;RN;OUTROS_ESTADOS;OUTROS_ESTADOS;OUTROS_ESTADOS;Masculino;44 - 48 ANOS;1
202505;PEDRAS DE MARIA DA CRUZ;MG;NORTE;JANUARIA;INTERIOR;Feminino;44 - 48 ANOS;10
202505;SANTANA DOS MONTES;MG;CENTRO SUL;CONSELHEIRO LAFAIETE;INTERIOR;Masculino;24 - 28 ANOS;4
202505;INCONFIDENTES;MG;SUL;OURO FINO;INTERIOR;Masculino;39 - 43 ANOS;3
202505;BORDA DA MATA;MG;SUL;POUSO ALEGRE;INTERIOR;Masculino;39 - 43 ANOS;12
202505;DORES DE CAMPOS;MG;CENTRO SUL;BARBACENA;INTERIOR;Feminino;29 - 33 ANOS;12
202505;NOVA IGUACU;RJ;OUTROS_ESTADOS;OUTROS_ESTADOS;OUTROS_ESTADOS;Masculino;59+ ANOS;2
202505;ABRE CAMPO;MG;LESTE DO SUL;RAUL SOARES;INTERIOR;Masculino;24 - 28 ANOS;26
202505;ITAMARATI DE MINAS;MG;SUDESTE;CATAGUASES;INTERIOR;Masculino;49 - 53 ANOS;3
202505;PASSABEM;MG;CENTRO;ITABIRA;INTERIOR;Feminino;00 - 18 ANOS;4
202505;COIMBRA;MG;SUDESTE;UBA;INTERIOR;Feminino;54 - 58 ANOS;5
202505;CORREGO NOVO;MG;LESTE;CARATINGA;INTERIOR;Feminino;19 - 23 ANOS;4
202505;RIBEIRAO VERMELHO;MG;SUL;LAVRAS;INTERIOR;Feminino;59+ ANOS;48
202505;JEQUITINHONHA;MG;NORDESTE;JEQUITINHONHA;INTERIOR;Masculino;24 - 28 ANOS;42
202505;IPIACU;MG;TRIANGULO DO NORTE;ITUIUTABA;INTERIOR;Feminino;00 - 18 ANOS;3
202505;CRISTIANO OTONI;MG;CENTRO SUL;CONSELHEIRO LAFAIETE;INTERIOR;Masculino;19 - 23 ANOS;4
202505;SERICITA;MG;LESTE DO SUL;PONTE NOVA;INTERIOR;Masculino;34 - 38 ANOS;7
202505;SANTA VITORIA;MG;TRIANGULO DO NORTE;ITUIUTABA;INTERIOR;Feminino;34 - 38 ANOS;14
202505;ANTONIO CARLOS;MG;CENTRO SUL;BARBACENA;INTERIOR;Feminino;19 - 23 ANOS;19
202505;JACUTINGA;MG;SUL;OURO FINO;INTERIOR;Masculino;59+ ANOS;48
202505;CARMOPOLIS DE MINAS;MG;OESTE;OLIVEIRA;INTERIOR;Masculino;54 - 58 ANOS;16
202505;BRUMADINHO;MG;CENTRO;BETIM;RMBH;Masculino;49 - 53 ANOS;17
202505;CONCEICAO DAS PEDRAS;MG;SUL;ITAJUBA;INTERIOR;Feminino;34 - 38 ANOS;3
202505;FRANCISCOPOLIS;MG;NORDESTE;TEOFILO OTONI;INTERIOR;Feminino;00 - 18 ANOS;7
202505;ALVINOPOLIS;MG;LESTE DO SUL;PONTE NOVA;INTERIOR;Feminino;19 - 23 ANOS;15
202505;OURO FINO;MG;SUL;OURO FINO;INTERIOR;Masculino;39 - 43 ANOS;15
202505;MARIA DA FE;MG;SUL;ITAJUBA;INTERIOR;Feminino;34 - 38 ANOS;11
202505;AIMORES;MG;LESTE;RESPLENDOR;INTERIOR;Feminino;44 - 48 ANOS;32
202505;INHAUMA;MG;CENTRO;SETE LAGOAS;INTERIOR;Masculino;39 - 43 ANOS;4
202505;SANTO AMARO;MA;OUTROS_ESTADOS;OUTROS_ESTADOS;OUTROS_ESTADOS;Masculino;59+ ANOS;1
202505;MINAS NOVAS;MG;NORDESTE;MINAS NOVAS;INTERIOR;Masculino;59+ ANOS;137
202505;VESPASIANO;MG;CENTRO;SANTA LUZIA;RMBH;Masculino;59+ ANOS;265
202505;SILVIANOPOLIS;MG;SUL;POUSO ALEGRE;INTERIOR;Masculino;49 - 53 ANOS;5
202505;TOMBOS;MG;SUDESTE;CARANGOLA;INTERIOR;Masculino;29 - 33 ANOS;19
202505;SAO FRANCISCO DE PAULA;MG;OESTE;OLIVEIRA;INTERIOR;Masculino;29 - 33 ANOS;6
202505;CABECEIRA GRANDE;MG;NOROESTE;UNAI;INTERIOR;Feminino;19 - 23 ANOS;4
202505;BRAS PIRES;MG;SUDESTE;UBA;INTERIOR;Feminino;00 - 18 ANOS;13
202505;CASCALHO RICO;MG;TRIANGULO DO NORTE;ARAGUARI;INTERIOR;Masculino;59+ ANOS;6
202505;MUZAMBINHO;MG;SUL;ALFENAS;INTERIOR;Feminino;19 - 23 ANOS;10
202505;JAPONVAR;MG;NORTE;JANUARIA;INTERIOR;Masculino;00 - 18 ANOS;15
202505;CAMPOS GERAIS;MG;SUL;ALFENAS;INTERIOR;Masculino;59+ ANOS;134
202505;OURO FINO;MG;SUL;OURO FINO;INTERIOR;Masculino;59+ ANOS;186
202505;CHAPADA DO NORTE;MG;NORDESTE;MINAS NOVAS;INTERIOR;Feminino;54 - 58 ANOS;26
202505;SAO TIAGO;MG;CENTRO SUL;SAO JOAO DEL REI;INTERIOR;Feminino;19 - 23 ANOS;14
202505;VICOSA;RN;OUTROS_ESTADOS;OUTROS_ESTADOS;OUTROS_ESTADOS;Masculino;44 - 48 ANOS;14
202505;CASSIA;MG;SUL;PASSOS;INTERIOR;Masculino;00 - 18 ANOS;38
202505;SANTO ANTONIO DO AVENTUREIRO;MG;SUDESTE;CATAGUASES;INTERIOR;Masculino;19 - 23 ANOS;1
202505;MURIAE;MG;SUDESTE;MURIAE;INTERIOR;Masculino;44 - 48 ANOS;193
202505;POMPEU;MG;CENTRO;ABAETE;INTERIOR;Masculino;29 - 33 ANOS;51
202505;PITANGUI;MG;OESTE;PARA DE MINAS;INTERIOR;Masculino;00 - 18 ANOS;74
202505;PIRANGUCU;MG;SUL;ITAJUBA;INTERIOR;Feminino;54 - 58 ANOS;6
202505;VERISSIMO;MG;TRIANGULO DO SUL;UBERABA;INTERIOR;Feminino;44 - 48 ANOS;2
202505;UNAI;MG;NOROESTE;UNAI;INTERIOR;Masculino;59+ ANOS;317
202505;BELO VALE;MG;CENTRO;BELO HORIZONTE;INTERIOR;Feminino;34 - 38 ANOS;3
202505;PEDRAS DE MARIA DA CRUZ;MG;NORTE;JANUARIA;INTERIOR;Masculino;54 - 58 ANOS;7
202505;ALTEROSA;MG;SUL;ALFENAS;INTERIOR;Feminino;29 - 33 ANOS;18
202505;ANTONIO PRADO DE MINAS;MG;SUDESTE;MURIAE;INTERIOR;Masculino;44 - 48 ANOS;5
202505;FELICIO DOS SANTOS;MG;NORDESTE;DIAMANTINA;INTERIOR;Feminino;59+ ANOS;32
202505;BRASILANDIA DE MINAS;MG;NOROESTE;JOAO PINHEIRO;INTERIOR;Masculino;54 - 58 ANOS;18
202505;PATROCINIO;MG;TRIANGULO DO NORTE;PATROCINIO;INTERIOR;Feminino;34 - 38 ANOS;110
202505;BUENOPOLIS;MG;CENTRO;CORINTO;INTERIOR;Feminino;39 - 43 ANOS;8
202505;CAMBUQUIRA;MG;SUL;TRES CORACOES;INTERIOR;Feminino;29 - 33 ANOS;21
202505;RUBIM;MG;NORDESTE;ALMENARA;INTERIOR;Masculino;49 - 53 ANOS;3
202505;SAO GONCALO DO RIO ABAIXO;MG;CENTRO;ITABIRA;INTERIOR;Feminino;39 - 43 ANOS;1
202505;NOVA LIMA;MG;CENTRO;BELO HORIZONTE;RMBH;Masculino;44 - 48 ANOS;31
202505;CAETANOPOLIS;MG;CENTRO;SETE LAGOAS;INTERIOR;Feminino;54 - 58 ANOS;17
202505;BRAUNAS;MG;LESTE;IPATINGA;INTERIOR;Masculino;24 - 28 ANOS;9
202505;PARACATU;MG;NOROESTE;PARACATU;INTERIOR;Feminino;44 - 48 ANOS;115
202505;ROSARIO DA LIMEIRA;MG;SUDESTE;MURIAE;INTERIOR;Feminino;44 - 48 ANOS;8
202505;SERRANIA;MG;SUL;ALFENAS;INTERIOR;Masculino;19 - 23 ANOS;5
202505;CORONEL XAVIER CHAVES;MG;CENTRO SUL;SAO JOAO DEL REI;INTERIOR;Feminino;39 - 43 ANOS;6
202505;ESPERA FELIZ;MG;SUDESTE;CARANGOLA;INTERIOR;Feminino;19 - 23 ANOS;30
202505;MARILAC;MG;LESTE;GOVERNADOR VALADARES;INTERIOR;Feminino;49 - 53 ANOS;8
202505;CASSIA;MG;SUL;PASSOS;INTERIOR;Feminino;54 - 58 ANOS;24
202505;COQUEIRAL;MG;SUL;VARGINHA;INTERIOR;Feminino;44 - 48 ANOS;10
202505;VIRGINIA;MG;SUL;CAXAMBU;INTERIOR;Masculino;24 - 28 ANOS;2
202505;ITABIRINHA;MG;LESTE;MANTENA;INTERIOR;Feminino;34 - 38 ANOS;7
202505;DOURADOQUARA;MG;TRIANGULO DO NORTE;MONTE CARMELO;INTERIOR;Masculino;19 - 23 ANOS;2
202505;LAMBARI;MG;SUL;TRES CORACOES;INTERIOR;Feminino;00 - 18 ANOS;40
202505;ARINOS;MG;NOROESTE;ARINOS;INTERIOR;Masculino;59+ ANOS;94
202505;NOVA SERRANA;MG;OESTE;DIVINOPOLIS;INTERIOR;Masculino;00 - 18 ANOS;65
202505;RIO PRETO;MG;SUDESTE;JUIZ DE FORA;INTERIOR;Masculino;29 - 33 ANOS;2
202505;PIRACEMA;MG;OESTE;ITAUNA;INTERIOR;Feminino;49 - 53 ANOS;13
202505;IBIRACATU;MG;NORTE;JANUARIA;INTERIOR;Masculino;44 - 48 ANOS;8
202505;CAPINOPOLIS;MG;TRIANGULO DO NORTE;ITUIUTABA;INTERIOR;Feminino;44 - 48 ANOS;15
202505;SANTO ANTONIO DO RETIRO;MG;NORTE;PORTEIRINHA;INTERIOR;Masculino;39 - 43 ANOS;4
202505;NOVORIZONTE;MG;NORTE;TAIOBEIRAS;INTERIOR;Masculino;44 - 48 ANOS;5
202505;PRESIDENTE OLEGARIO;MG;NOROESTE;PATOS DE MINAS;INTERIOR;Masculino;24 - 28 ANOS;30
202505;LIMEIRA DO OESTE;MG;TRIANGULO DO SUL;ITURAMA;INTERIOR;Masculino;39 - 43 ANOS;2
202505;UBERLANDIA;MG;TRIANGULO DO NORTE;UBERLANDIA;INTERIOR;Masculino;39 - 43 ANOS;347
202505;SAO TIAGO;MG;CENTRO SUL;SAO JOAO DEL REI;INTERIOR;Masculino;44 - 48 ANOS;11
202505;BOM JARDIM DE MINAS;MG;SUDESTE;JUIZ DE FORA;INTERIOR;Feminino;00 - 18 ANOS;5
202505;INIMUTABA;MG;CENTRO;CURVELO;INTERIOR;Feminino;29 - 33 ANOS;4
202505;LINDOIA;SP;OUTROS_ESTADOS;OUTROS_ESTADOS;OUTROS_ESTADOS;Masculino;59+ ANOS;1
202505;DOM JOAQUIM;MG;CENTRO;CONCEICAO DO MATO DENTRO;INTERIOR;Feminino;39 - 43 ANOS;4
202505;NINHEIRA;MG;NORTE;TAIOBEIRAS;INTERIOR;Feminino;00 - 18 ANOS;27
202505;NOVO ORIENTE DE MINAS;MG;NORDESTE;TEOFILO OTONI;INTERIOR;Feminino;59+ ANOS;55
202505;UBERLANDIA;MG;TRIANGULO DO NORTE;UBERLANDIA;INTERIOR;Feminino;24 - 28 ANOS;517
202505;ALTO JEQUITIBA;MG;LESTE DO SUL;MANHUACU;INTERIOR;Masculino;59+ ANOS;45
202505;SAO JOSE DA SAFIRA;MG;LESTE;PECANHA;INTERIOR;Feminino;00 - 18 ANOS;14
